"","customer_no","count_enquiry_recency_365","mean_diff_open_enquiry_dt","max_freq_enquiry","count_enquiry_recency_90","perc_unsecured_others"
"2675","2675","0","1818.5","1","0","0.25"
"2676","2676","1","1127","10","1","0"
"2677","2677","8","1138.29166666667","10","3","0.125"
"2678","2678","2","684.25","1","1","0.25"
"2679","2679","2","455.2","10","0","0"
"2680","2680","0","1338.52380952381","5","0","0.0476190476190476"
"2681","2681","3","282","10","1","0"
"2682","2682","0","716","10","0","0"
"2683","2683","6","1444.25","5","2","0.05"
"2684","2684","9","1320.02941176471","10","0","0"
"2685","2685","5","1027.16","10","1","0.04"
"2686","2686","2","461.666666666667","10","0","0"
"2687","2687","4","883.666666666667","10","1","0.111111111111111"
"2688","2688","7","761.548387096774","10","3","0.0967741935483871"
"2689","2689","7","380.7","1","0","0.1"
"2690","2690","2","565.363636363636","10","2","0"
"2691","2691","0","1749.20689655172","10","0","0.0689655172413793"
"2692","2692","5","707.888888888889","10","0","0.111111111111111"
"2693","2693","6","1735.83333333333","10","1","0"
"2694","2694","4","269.428571428571","10","0","0"
"2695","2695","1","640.791666666667","10","0","0"
"2696","2696","0","604.5","0","0","0"
"2697","2697","7","748.612903225806","10","2","0"
"2698","2698","29","405.210526315789","10","8","0.0526315789473684"
"2699","2699","8","1012.64864864865","10","2","0"
"2700","2700","2","156","10","1","0"
"2701","2701","6","469.866666666667","10","0","0.0666666666666667"
"2702","2702","2","1335","1","2","0.133333333333333"
"2703","2703","11","359.166666666667","10","5","0.0555555555555556"
"2704","2704","3","764.153846153846","10","0","0.0769230769230769"
"2705","2705","11","622","10","3","0"
"2706","2706","8","497","10","1","0.04"
"2707","2707","1","1119.33333333333","10","0","0.333333333333333"
"2708","2708","1","1224.25","10","0","0.0833333333333333"
"2709","2709","7","747.846153846154","5","0","0.0384615384615385"
"2710","2710","3","910","10","0","0.025"
"2711","2711","5","441.25","10","2","0"
"2712","2712","0","561.333333333333","10","0","0"
"2713","2713","3","1075.58333333333","0","1","0.208333333333333"
"2714","2714","4","603.095238095238","10","0","0"
"2715","2715","0","1811.33333333333","10","0","0"
"2716","2716","11","400.3125","5","2","0.03125"
"2717","2717","3","541.090909090909","10","1","0"
"2718","2718","5","734.0625","10","1","0.0625"
"2719","2719","6","324.875","5","0","0.125"
"2720","2720","13","1080.72727272727","10","2","0.0227272727272727"
"2721","2721","2","944.6","10","1","0"
"2722","2722","1","349","10","1","0"
"2723","2723","4","515.375","1","0","0.125"
"2724","2724","3","297","10","0","0"
"2725","2725","4","604.486486486486","10","1","0"
"2726","2726","1","1980.61904761905","10","0","0.0476190476190476"
"2727","2727","0","1624","10","0","0"
"2728","2728","8","1379.66666666667","10","3","0"
"2729","2729","","","","",""
"2730","2730","1","1975","10","0","0"
"2731","2731","2","920.933333333333","10","0","0.133333333333333"
"2732","2732","3","925.2","10","0","0.2"
"2733","2733","6","1076.90909090909","10","0","0"
"2734","2734","2","1087","1","2","0.142857142857143"
"2735","2735","3","744.666666666667","10","0","0"
"2736","2736","2","443.428571428571","10","0","0"
"2737","2737","5","1618.20833333333","10","0","0.0833333333333333"
"2738","2738","1","1139.52631578947","10","0","0.105263157894737"
"2739","2739","21","279.935483870968","5","6","0"
"2740","2740","3","911.5","10","0","0"
"2741","2741","1","764","10","0","0.5"
"2742","2742","11","1918.65217391304","10","2","0.0217391304347826"
"2743","2743","3","287.75","5","0","0"
"2744","2744","1","1803.375","10","0","0.125"
"2745","2745","5","451.363636363636","10","0","0"
"2746","2746","0","655","10","0","0"
"2747","2747","5","1772.52941176471","10","1","0.117647058823529"
"2748","2748","2","228.666666666667","10","1","0"
"2749","2749","12","405.941176470588","5","2","0"
"2750","2750","1","386.5","10","0","0"
"2751","2751","16","205.235294117647","10","6","0.117647058823529"
"2752","2752","1","661.666666666667","10","0","0"
"2753","2753","4","482.5","10","2","0"
"2754","2754","22","408.483870967742","5","6","0.032258064516129"
"2755","2755","3","788.7","10","0","0"
"2756","2756","3","341.5","10","0","0"
"2757","2757","2","832.642857142857","10","1","0.142857142857143"
"2758","2758","0","655.666666666667","10","0","0"
"2759","2759","6","588.923076923077","10","3","0"
"2760","2760","4","759.555555555556","10","0","0.0555555555555556"
"2761","2761","5","664.692307692308","10","1","0"
"2762","2762","4","518.222222222222","5","0","0"
"2763","2763","0","1362.84210526316","10","0","0.0526315789473684"
"2764","2764","6","1194.97222222222","10","0","0.0277777777777778"
"2765","2765","3","540.333333333333","10","0","0"
"2766","2766","2","919.727272727273","10","1","0"
"2767","2767","0","673","6","0","0"
"2768","2768","2","770.382352941176","5","0","0"
"2769","2769","5","346.888888888889","10","1","0"
"2770","2770","5","624.235294117647","10","0","0"
"2771","2771","6","1255.20967741935","10","0","0.0483870967741935"
"2772","2772","2","388.8","10","1","0"
"2773","2773","3","493.8","10","0","0"
"2774","2774","5","533.285714285714","10","2","0"
"2775","2775","19","948.195652173913","5","4","0.0434782608695652"
"2776","2776","5","374","10","0","0"
"2777","2777","1","1947.34782608696","10","0","0.130434782608696"
"2778","2778","2","794","10","1","0.142857142857143"
"2779","2779","3","1472.11111111111","5","0","0.0740740740740741"
"2780","2780","11","1378.87096774194","10","1","0"
"2781","2781","1","1681.76744186047","10","1","0.0232558139534884"
"2782","2782","1","1855.875","2","0","0.125"
"2783","2783","4","1134.80769230769","10","0","0.0384615384615385"
"2784","2784","","","","",""
"2785","2785","8","814","10","3","0.0740740740740741"
"2786","2786","2","669.8","10","0","0"
"2787","2787","5","398.7","10","0","0.1"
"2788","2788","2","2010","5","2","0.0625"
"2789","2789","3","1528.5","10","0","0.0555555555555556"
"2790","2790","4","1029","10","0","0.0714285714285714"
"2791","2791","3","561.333333333333","10","2","0.166666666666667"
"2792","2792","0","1546.33333333333","10","0","0"
"2793","2793","0","2448.75","10","0","0.25"
"2794","2794","3","516.333333333333","10","2","0.222222222222222"
"2795","2795","6","460.615384615385","5","3","0.0769230769230769"
"2796","2796","0","1169.38461538462","5","0","0"
"2797","2797","21","468.372093023256","10","4","0.0232558139534884"
"2798","2798","0","1353.13043478261","10","0","0"
"2799","2799","2","747.833333333333","10","0","0"
"2800","2800","4","788.625","10","0","0"
"2801","2801","2","590.833333333333","10","0","0"
"2802","2802","8","1354.84745762712","10","1","0.0338983050847458"
"2803","2803","2","1722.75","10","1","0.0277777777777778"
"2804","2804","2","639.444444444444","10","0","0"
"2805","2805","2","664.166666666667","10","0","0"
"2806","2806","1","2164.36363636364","10","0","0.0454545454545455"
"2807","2807","2","213.666666666667","10","2","0"
"2808","2808","0","2518.66666666667","10","0","0.0833333333333333"
"2809","2809","4","1833.38235294118","10","1","0.0588235294117647"
"2810","2810","1","1748.73333333333","5","0","0"
"2811","2811","4","1457.95833333333","10","0","0.0416666666666667"
"2812","2812","4","1413.59259259259","1","0","0.111111111111111"
"2813","2813","8","553.653846153846","10","5","0.0384615384615385"
"2814","2814","1","1130.75","6","1","0.125"
"2815","2815","2","536.333333333333","10","0","0.333333333333333"
"2816","2816","4","380.8","10","2","0"
"2817","2817","1","447.333333333333","10","0","0"
"2818","2818","2","573.2","10","2","0"
"2819","2819","1","600.142857142857","10","0","0"
"2820","2820","0","1820.53846153846","10","0","0.0384615384615385"
"2821","2821","0","1703.44444444444","10","0","0.111111111111111"
"2822","2822","2","2012.13888888889","10","0","0.0277777777777778"
"2823","2823","3","725.310344827586","5","3","0.0344827586206897"
"2824","2824","11","315.125","10","4","0.125"
"2825","2825","6","977.705882352941","10","0","0.176470588235294"
"2826","2826","1","2089.25","10","0","0"
"2827","2827","0","996.2","10","0","0.2"
"2828","2828","6","774.888888888889","10","0","0.111111111111111"
"2829","2829","8","1739.97435897436","10","1","0"
"2830","2830","4","997.473684210526","10","1","0"
"2831","2831","3","880.818181818182","10","0","0"
"2832","2832","6","1746.60377358491","10","2","0.0188679245283019"
"2833","2833","3","1245.26530612245","10","1","0.0816326530612245"
"2834","2834","3","671.5","10","1","0"
"2835","2835","1","1577.05882352941","10","0","0.0588235294117647"
"2836","2836","6","668.733333333333","5","6","0.0666666666666667"
"2837","2837","","","","",""
"2838","2838","5","1159.56666666667","10","1","0"
"2839","2839","2","1845.23076923077","5","2","0.0769230769230769"
"2840","2840","1","890.75","10","0","0"
"2841","2841","3","292.833333333333","10","2","0.166666666666667"
"2842","2842","5","1097.12307692308","10","1","0.0307692307692308"
"2843","2843","4","1363.85","5","0","0.1"
"2844","2844","0","638.333333333333","10","0","0.111111111111111"
"2845","2845","1","1829.85714285714","10","1","0"
"2846","2846","1","1082","10","0","0"
"2847","2847","3","667","10","0","0"
"2848","2848","4","797.428571428571","10","0","0"
"2849","2849","2","1499.28571428571","10","0","0.142857142857143"
"2850","2850","7","630","10","0","0"
"2851","2851","0","1596.875","10","0","0.0625"
"2852","2852","9","257.545454545455","10","1","0"
"2853","2853","4","682.066666666667","5","1","0.0666666666666667"
"2854","2854","0","1905.64285714286","10","0","0.142857142857143"
"2855","2855","2","1930.03846153846","10","0","0.0769230769230769"
"2856","2856","0","1825.90909090909","10","0","0"
"2857","2857","9","1199.94117647059","10","5","0.0392156862745098"
"2858","2858","1","1682.5","2","0","0.166666666666667"
"2859","2859","8","1187.09523809524","10","3","0.0476190476190476"
"2860","2860","6","1554.51851851852","5","0","0"
"2861","2861","1","811.8","10","1","0"
"2862","2862","1","1203.8","10","0","0.2"
"2863","2863","3","201.666666666667","5","1","0"
"2864","2864","3","867.727272727273","10","0","0.181818181818182"
"2865","2865","0","592.333333333333","10","0","0"
"2866","2866","4","847.857142857143","10","1","0.0476190476190476"
"2867","2867","1","2035.13793103448","10","1","0.0689655172413793"
"2868","2868","4","625.714285714286","51","1","0.285714285714286"
"2869","2869","7","986.368421052632","10","0","0.0526315789473684"
"2870","2870","4","347","10","0","0"
"2871","2871","8","1873.68181818182","10","0","0.0227272727272727"
"2872","2872","3","485","10","0","0"
"2873","2873","4","475.666666666667","10","0","0.111111111111111"
"2874","2874","7","699.5","10","1","0.0625"
"2875","2875","6","624.066666666667","10","2","0.0666666666666667"
"2876","2876","2","1424.57142857143","10","1","0.0571428571428571"
"2877","2877","2","539","6","1","0"
"2878","2878","15","542.037037037037","10","2","0.037037037037037"
"2879","2879","8","271.7","10","1","0.1"
"2880","2880","1","1803","0","0","0"
"2881","2881","12","395.526315789474","5","2","0"
"2882","2882","3","1448.5","10","1","0"
"2883","2883","2","530","10","0","0.1"
"2884","2884","12","477.458333333333","10","1","0"
"2885","2885","2","578","10","0","0"
"2886","2886","4","684.777777777778","6","1","0"
"2887","2887","6","537.772727272727","10","5","0"
"2888","2888","10","676.071428571429","10","2","0.0714285714285714"
"2889","2889","2","1488.25","10","0","0"
"2890","2890","4","1886.14285714286","10","2","0.0952380952380952"
"2891","2891","3","1188.21739130435","10","0","0.0869565217391304"
"2892","2892","2","2383.28571428571","10","0","0.0714285714285714"
"2893","2893","3","580.785714285714","10","0","0.0714285714285714"
"2894","2894","17","81.0555555555556","5","16","0"
"2895","2895","1","1073.94444444444","10","1","0"
"2896","2896","6","781.291666666667","1","2","0.0833333333333333"
"2897","2897","2","1644.5","5","2","0.166666666666667"
"2898","2898","1","861.3","10","0","0"
"2899","2899","1","549.428571428571","10","0","0.142857142857143"
"2900","2900","2","1700.4375","10","0","0"
"2901","2901","4","865.5625","10","2","0"
"2902","2902","4","644.333333333333","2","0","0.222222222222222"
"2903","2903","1","2437.85","10","0","0.025"
"2904","2904","5","145.5","10","4","0"
"2905","2905","4","452.25","1","0","0.125"
"2906","2906","16","175.947368421053","10","3","0"
"2907","2907","11","1578.91304347826","5","0","0.0434782608695652"
"2908","2908","5","262.5","10","5","0.166666666666667"
"2909","2909","2","993.333333333333","13","0","0.0833333333333333"
"2910","2910","4","942.5","10","1","0.125"
"2911","2911","0","797.090909090909","10","0","0"
"2912","2912","2","411","10","0","0.333333333333333"
"2913","2913","0","1152.58333333333","10","0","0.166666666666667"
"2914","2914","1","940.615384615385","10","1","0.0769230769230769"
"2915","2915","0","1151","2","0","0.25"
"2916","2916","2","1143.9375","10","0","0.0625"
"2917","2917","3","943.0625","10","0","0.0625"
"2918","2918","7","376.444444444444","10","0","0"
"2919","2919","8","849.3","10","6","0.05"
"2920","2920","11","543.230769230769","10","4","0.0384615384615385"
"2921","2921","1","2526.86956521739","10","0","0.0869565217391304"
"2922","2922","10","824.85","10","2","0.05"
"2923","2923","2","1339.46153846154","10","0","0.0769230769230769"
"2924","2924","10","1449.76470588235","10","4","0.0588235294117647"
"2925","2925","0","1828.75","10","0","0.05"
"2926","2926","10","682.976744186047","10","2","0"
"2927","2927","5","726.782608695652","10","0","0.0434782608695652"
"2928","2928","12","549.423076923077","10","1","0.0769230769230769"
"2929","2929","1","2298.3","10","0","0.0333333333333333"
"2930","2930","1","356","10","1","0"
"2931","2931","0","2150","13","0","1"
"2932","2932","2","910","10","1","0"
"2933","2933","1","2108.23076923077","1","0","0.0769230769230769"
"2934","2934","5","347.166666666667","5","0","0"
"2935","2935","7","2494.42452830189","5","0","0.0283018867924528"
"2936","2936","1","306","10","0","0"
"2937","2937","8","1407.70731707317","10","0","0.0487804878048781"
"2938","2938","5","390.5","5","0","0"
"2939","2939","2","1358.71428571429","10","0","0"
"2940","2940","0","2799.72727272727","2","0","0.272727272727273"
"2941","2941","3","751.714285714286","10","1","0"
"2942","2942","14","1085.13888888889","5","0","0.0277777777777778"
"2943","2943","8","1436.17021276596","10","3","0.0425531914893617"
"2944","2944","3","655.125","10","0","0"
"2945","2945","16","495.666666666667","10","1","0.0606060606060606"
"2946","2946","1","1038.57142857143","10","1","0"
"2947","2947","10","1011.91304347826","10","2","0"
"2948","2948","2","851.466666666667","10","0","0.0666666666666667"
"2949","2949","5","442.833333333333","10","1","0"
"2950","2950","0","1067.4","10","0","0.2"
"2951","2951","0","1025","10","0","0"
"2952","2952","1","825.4","10","0","0.2"
"2953","2953","3","1521.125","2","0","0.125"
"2954","2954","4","530.944444444444","10","0","0"
"2955","2955","6","796.6875","10","0","0.0625"
"2956","2956","1","705","10","0","0.125"
"2957","2957","0","1595","10","0","0"
"2958","2958","","","","",""
"2959","2959","0","1636","10","0","0"
"2960","2960","4","625.090909090909","10","0","0.181818181818182"
"2961","2961","12","444.25","5","1","0"
"2962","2962","4","376.888888888889","10","0","0.111111111111111"
"2963","2963","2","880.846153846154","10","0","0"
"2964","2964","3","1037.20689655172","10","0","0"
"2965","2965","0","954.5","5","0","0"
"2966","2966","5","508.181818181818","5","2","0.0909090909090909"
"2967","2967","1","409.5","6","0","0"
"2968","2968","1","548.090909090909","10","0","0"
"2969","2969","6","1451.21875","10","1","0.03125"
"2970","2970","7","1083.30555555556","10","0","0.0833333333333333"
"2971","2971","2","1982.16666666667","10","0","0.166666666666667"
"2972","2972","4","1876.69230769231","10","1","0"
"2973","2973","2","674","10","1","0"
"2974","2974","3","660.526315789474","10","0","0"
"2975","2975","0","1951","10","0","0.25"
"2976","2976","2","1422.90909090909","10","1","0.181818181818182"
"2977","2977","1","1424.5","10","0","0"
"2978","2978","13","633.451612903226","10","5","0.129032258064516"
"2979","2979","1","2082.5","10","0","0.0909090909090909"
"2980","2980","6","454.916666666667","10","3","0"
"2981","2981","7","852.604651162791","10","4","0.0930232558139535"
"2982","2982","3","725.076923076923","0","0","0"
"2983","2983","7","972.173913043478","10","4","0.0869565217391304"
"2984","2984","1","479.5","10","0","0"
"2985","2985","2","1512.05882352941","10","0","0.0588235294117647"
"2986","2986","6","1144.33333333333","10","2","0"
"2987","2987","1","2042.27272727273","10","0","0"
"2988","2988","5","196.4","5","2","0.2"
"2989","2989","1","1224","10","0","0"
"2990","2990","4","264.4","10","2","0"
"2991","2991","5","1583.8","10","1","0.12"
"2992","2992","5","592.833333333333","10","1","0.0833333333333333"
"2993","2993","7","648.1875","5","0","0.0625"
"2994","2994","0","639.6","10","0","0.1"
"2995","2995","0","1987.30769230769","10","0","0.153846153846154"
"2996","2996","17","412.407407407407","5","0","0.0740740740740741"
"2997","2997","5","963.75","10","1","0.0833333333333333"
"2998","2998","3","1284.69565217391","10","1","0"
"2999","2999","0","2840.07142857143","10","0","0"
"3000","3000","2","1434.5","10","2","0.0555555555555556"
"3001","3001","4","1922.65384615385","10","0","0.0769230769230769"
"3002","3002","6","1140.4375","10","0","0"
"3003","3003","5","612.833333333333","10","2","0"
"3004","3004","1","1617.5","10","0","0"
"3005","3005","3","602","10","1","0"
"3006","3006","4","543.928571428571","10","2","0.142857142857143"
"3007","3007","6","452.285714285714","5","1","0.142857142857143"
"3008","3008","1","722.333333333333","10","0","0"
"3009","3009","3","705.428571428571","10","0","0"
"3010","3010","0","479.333333333333","10","0","0"
"3011","3011","3","582.166666666667","10","0","0"
"3012","3012","6","1722.68421052632","5","0","0.0263157894736842"
"3013","3013","3","559.090909090909","10","1","0"
"3014","3014","0","531.5","5","0","0"
"3015","3015","7","680.117647058824","10","4","0.0588235294117647"
"3016","3016","1","1222.4347826087","10","0","0.173913043478261"
"3017","3017","3","1684.5","10","3","0.0833333333333333"
"3018","3018","1","1118.91666666667","10","0","0.0833333333333333"
"3019","3019","0","1849.92857142857","10","0","0.0357142857142857"
"3020","3020","19","548.707317073171","5","9","0.0487804878048781"
"3021","3021","4","882","10","0","0.0666666666666667"
"3022","3022","1","1946.2","10","0","0"
"3023","3023","6","469.6","10","1","0"
"3024","3024","5","789.166666666667","5","2","0.0333333333333333"
"3025","3025","13","245.6","10","4","0"
"3026","3026","9","535.8","5","3","0.0666666666666667"
"3027","3027","4","1483.7","10","0","0.1"
"3028","3028","3","803.75","10","1","0"
"3029","3029","7","579.590909090909","10","2","0"
"3030","3030","3","594.230769230769","10","1","0.0769230769230769"
"3031","3031","10","1288.37931034483","10","9","0"
"3032","3032","3","270","0","0","0"
"3033","3033","11","324.461538461538","10","3","0.0769230769230769"
"3034","3034","3","1082.9","10","2","0.1"
"3035","3035","7","1113.71698113208","10","2","0.0377358490566038"
"3036","3036","1","1203.16666666667","5","0","0"
"3037","3037","5","558.777777777778","10","1","0.111111111111111"
"3038","3038","4","1142.25","6","1","0"
"3039","3039","2","1711.82142857143","10","0","0.0714285714285714"
"3040","3040","2","1753.32876712329","5","0","0.0136986301369863"
"3041","3041","1","2095.72222222222","10","0","0.166666666666667"
"3042","3042","0","2614.78260869565","10","0","0.0869565217391304"
"3043","3043","1","2119.80952380952","10","1","0.0476190476190476"
"3044","3044","1","1421.55555555556","10","0","0"
"3045","3045","0","2011.41176470588","10","0","0"
"3046","3046","0","902.857142857143","10","0","0"
"3047","3047","2","548.5","10","1","0"
"3048","3048","10","360.5","10","2","0.1"
"3049","3049","2","470.5","10","1","0"
"3050","3050","3","568.909090909091","10","1","0"
"3051","3051","0","2450.07692307692","10","0","0.0384615384615385"
"3052","3052","1","586.333333333333","0","0","0"
"3053","3053","0","2175.47368421053","10","0","0.0526315789473684"
"3054","3054","2","526.5","2","0","0.25"
"3055","3055","2","643.5","10","0","0"
"3056","3056","14","348","5","6","0.0526315789473684"
"3057","3057","1","283.5","10","0","0"
"3058","3058","3","1449.57142857143","10","1","0.0952380952380952"
"3059","3059","0","1062.375","10","0","0"
"3060","3060","9","288.272727272727","10","0","0"
"3061","3061","6","467.7","10","1","0"
"3062","3062","5","476.571428571429","10","2","0"
"3063","3063","3","1104.2","5","1","0"
"3064","3064","6","446.181818181818","10","4","0"
"3065","3065","1","1253","10","1","0.2"
"3066","3066","1","604.8","10","0","0"
"3067","3067","2","400.333333333333","10","1","0"
"3068","3068","0","1648.2","10","0","0"
"3069","3069","1","737.6","10","0","0"
"3070","3070","0","2327.81818181818","10","0","0.0454545454545455"
"3071","3071","3","380.333333333333","10","0","0"
"3072","3072","5","363.285714285714","10","1","0"
"3073","3073","8","635","5","1","0.0454545454545455"
"3074","3074","2","1753.94545454545","10","1","0.0363636363636364"
"3075","3075","8","875.516129032258","10","0","0.0967741935483871"
"3076","3076","9","711.190476190476","10","1","0.0476190476190476"
"3077","3077","12","1021.26315789474","10","1","0.0526315789473684"
"3078","3078","4","653.692307692308","10","0","0"
"3079","3079","3","2136.08823529412","10","0","0.0294117647058824"
"3080","3080","0","766.153846153846","2","0","0.0769230769230769"
"3081","3081","2","1667.41666666667","10","0","0.0833333333333333"
"3082","3082","2","2247.88888888889","10","0","0"
"3083","3083","1","505","10","0","0"
"3084","3084","7","261.833333333333","10","0","0"
"3085","3085","3","637.571428571429","10","0","0.142857142857143"
"3086","3086","11","353.55","10","2","0.05"
"3087","3087","8","262","10","6","0.0666666666666667"
"3088","3088","9","1004.76363636364","10","2","0.0181818181818182"
"3089","3089","3","1561.17391304348","10","0","0.0434782608695652"
"3090","3090","7","680.9","10","0","0.05"
"3091","3091","2","1493.57142857143","10","0","0.0952380952380952"
"3092","3092","1","873.461538461538","10","0","0"
"3093","3093","5","856.222222222222","10","2","0.111111111111111"
"3094","3094","6","653.6","5","1","0.0666666666666667"
"3095","3095","1","987","10","0","0"
"3096","3096","1","446.666666666667","10","0","0"
"3097","3097","1","1673.58333333333","10","0","0.0833333333333333"
"3098","3098","2","829.285714285714","1","0","0.285714285714286"
"3099","3099","13","171.266666666667","5","4","0.0666666666666667"
"3100","3100","1","1975.58333333333","10","0","0.0833333333333333"
"3101","3101","4","1924.63333333333","5","0","0"
"3102","3102","5","560.357142857143","10","0","0.142857142857143"
"3103","3103","12","384.85","10","3","0.05"
"3104","3104","12","500.4","10","0","0"
"3105","3105","5","594.666666666667","10","1","0"
"3106","3106","3","648","10","0","0"
"3107","3107","2","1366.7","10","0","0.05"
"3108","3108","1","637.4","0","0","0.2"
"3109","3109","2","1820.625","10","0","0.125"
"3110","3110","5","1510.88888888889","10","3","0.0555555555555556"
"3111","3111","6","542.5","10","0","0"
"3112","3112","1","563.6","10","1","0"
"3113","3113","1","1002.16666666667","5","0","0"
"3114","3114","12","847.838709677419","10","0","0"
"3115","3115","0","1196","10","0","0"
"3116","3116","6","635.736842105263","10","2","0"
"3117","3117","0","909","10","0","0"
"3118","3118","","","","",""
"3119","3119","0","925.666666666667","10","0","0"
"3120","3120","9","494.590909090909","10","1","0.0454545454545455"
"3121","3121","0","1774.14285714286","10","0","0.285714285714286"
"3122","3122","4","469.090909090909","10","2","0"
"3123","3123","4","758.444444444444","1","3","0.333333333333333"
"3124","3124","20","743.530612244898","10","4","0.0408163265306122"
"3125","3125","12","354.9","10","2","0"
"3126","3126","2","819.263157894737","10","1","0.0526315789473684"
"3127","3127","11","842.255319148936","10","4","0.0425531914893617"
"3128","3128","2","1012.85714285714","10","2","0.285714285714286"
"3129","3129","10","1125.53571428571","2","3","0.0714285714285714"
"3130","3130","4","1195.45714285714","10","0","0.0285714285714286"
"3131","3131","0","926.166666666667","10","0","0.166666666666667"
"3132","3132","1","2259.10344827586","5","1","0.0689655172413793"
"3133","3133","6","608.166666666667","10","6","0"
"3134","3134","2","1612.36363636364","5","2","0.181818181818182"
"3135","3135","5","424.222222222222","10","1","0.111111111111111"
"3136","3136","5","646.714285714286","10","1","0"
"3137","3137","10","981.75","10","5","0"
"3138","3138","3","599.230769230769","10","1","0.0769230769230769"
"3139","3139","2","1372","10","1","0"
"3140","3140","3","744.130434782609","10","1","0.0434782608695652"
"3141","3141","14","684.0625","10","0","0"
"3142","3142","7","767.7","10","1","0"
"3143","3143","3","1499.45454545455","10","0","0.0454545454545455"
"3144","3144","3","376","10","1","0"
"3145","3145","1","1863.875","10","0","0"
"3146","3146","2","1926.75","5","2","0.0625"
"3147","3147","1","2474.4","10","0","0"
"3148","3148","2","870.5","10","0","0"
"3149","3149","3","1407.76","10","0","0.08"
"3150","3150","0","2307.70588235294","10","0","0"
"3151","3151","1","1185.21428571429","10","0","0"
"3152","3152","12","462.787878787879","10","1","0"
"3153","3153","3","1023.10714285714","10","0","0.0357142857142857"
"3154","3154","0","1198.71428571429","13","0","0.285714285714286"
"3155","3155","1","1371.52941176471","5","0","0"
"3156","3156","5","474.375","10","0","0"
"3157","3157","7","1256.21739130435","10","0","0"
"3158","3158","6","1619.02564102564","2","5","0.0512820512820513"
"3159","3159","8","537.826086956522","10","2","0.0434782608695652"
"3160","3160","2","1194.11111111111","10","0","0"
"3161","3161","6","497.357142857143","10","1","0"
"3162","3162","4","1012.84615384615","10","0","0.0769230769230769"
"3163","3163","5","503.428571428571","10","0","0.285714285714286"
"3164","3164","12","461.838709677419","10","0","0.032258064516129"
"3165","3165","2","1573.1935483871","10","1","0"
"3166","3166","4","911.090909090909","10","1","0.0909090909090909"
"3167","3167","10","1070.55555555556","10","5","0.0740740740740741"
"3168","3168","8","1361.13095238095","10","3","0.0238095238095238"
"3169","3169","4","704.285714285714","10","0","0"
"3170","3170","2","764.2","10","0","0.1"
"3171","3171","0","909.5","10","0","0"
"3172","3172","4","718","10","0","0"
"3173","3173","1","811.666666666667","10","1","0.166666666666667"
"3174","3174","8","285.727272727273","10","4","0"
"3175","3175","16","333.217391304348","10","1","0.0434782608695652"
"3176","3176","31","243.424242424242","5","8","0.0303030303030303"
"3177","3177","10","327.545454545455","10","3","0.0909090909090909"
"3178","3178","0","2474.33333333333","10","0","0.0416666666666667"
"3179","3179","3","783.227272727273","10","1","0.0909090909090909"
"3180","3180","5","255.166666666667","1","1","0.166666666666667"
"3181","3181","8","323.6","10","4","0.1"
"3182","3182","0","570.2","10","0","0"
"3183","3183","5","738.083333333333","10","0","0.0833333333333333"
"3184","3184","3","577.166666666667","10","1","0.166666666666667"
"3185","3185","4","358.75","10","1","0"
"3186","3186","3","1184.78947368421","10","0","0.0526315789473684"
"3187","3187","4","161.75","10","1","0"
"3188","3188","6","654.363636363636","10","1","0.0909090909090909"
"3189","3189","1","2314.375","5","0","0.0625"
"3190","3190","5","483.181818181818","5","1","0"
"3191","3191","7","517.733333333333","10","0","0.133333333333333"
"3192","3192","1","1983.11428571429","5","0","0.0571428571428571"
"3193","3193","7","592.666666666667","10","0","0"
"3194","3194","4","1138.41176470588","10","1","0.0294117647058824"
"3195","3195","3","756","10","2","0"
"3196","3196","2","368.5","10","2","0"
"3197","3197","1","1870.22222222222","10","0","0"
"3198","3198","30","705.264150943396","10","5","0.0188679245283019"
"3199","3199","2","776.875","10","0","0.125"
"3200","3200","12","620.631578947368","10","5","0.0263157894736842"
"3201","3201","4","874.75","10","2","0"
"3202","3202","6","1660.36666666667","10","1","0.0333333333333333"
"3203","3203","1","486.75","10","1","0"
"3204","3204","2","572.5","10","0","0"
"3205","3205","12","241.714285714286","10","2","0"
"3206","3206","0","503","10","0","0"
"3207","3207","8","301.7","10","1","0"
"3208","3208","13","399","10","5","0"
"3209","3209","4","1262.33333333333","10","0","0"
"3210","3210","13","780.066666666667","10","3","0"
"3211","3211","3","884.615384615385","10","0","0"
"3212","3212","8","538.954545454545","10","3","0.136363636363636"
"3213","3213","1","1204","10","0","0.166666666666667"
"3214","3214","6","725.470588235294","10","2","0"
"3215","3215","8","594.0625","10","2","0.125"
"3216","3216","5","1390.5","10","0","0.05"
"3217","3217","6","683.416666666667","5","3","0"
"3218","3218","9","608.210526315789","10","2","0"
"3219","3219","5","755.666666666667","10","1","0"
"3220","3220","5","302","5","0","0"
"3221","3221","6","700.36","10","1","0"
"3222","3222","1","276.666666666667","10","1","0"
"3223","3223","1","1674.66666666667","10","0","0"
"3224","3224","0","817.285714285714","10","0","0"
"3225","3225","0","661","10","0","0"
"3226","3226","7","1148.25","10","1","0"
"3227","3227","4","607.666666666667","10","2","0.111111111111111"
"3228","3228","0","1365.57142857143","10","0","0.142857142857143"
"3229","3229","2","603","10","0","0"
"3230","3230","3","1691","10","0","0.08"
"3231","3231","8","433.1","10","2","0.1"
"3232","3232","2","1174.25","10","1","0"
"3233","3233","3","2226.44","10","1","0.04"
