"","customer_no","count_enquiry_recency_365","mean_diff_open_enquiry_dt","max_freq_enquiry","count_enquiry_recency_90","perc_unsecured_others"
"1128","1128","3","625.625","10","0","0.125"
"1129","1129","2","1831.25","10","0","0"
"1130","1130","7","509.5","5","0","0"
"1131","1131","3","392.888888888889","10","1","0"
"1132","1132","1","587.6","10","1","0.2"
"1133","1133","6","714.548387096774","10","0","0"
"1134","1134","5","1573.26086956522","10","1","0"
"1135","1135","5","768.8125","10","1","0"
"1136","1136","4","1812.09523809524","10","1","0.0238095238095238"
"1137","1137","0","2721.66666666667","5","0","0.166666666666667"
"1138","1138","5","1616.52777777778","10","2","0.0277777777777778"
"1139","1139","6","413.666666666667","10","1","0"
"1140","1140","8","303.6","10","1","0.1"
"1141","1141","2","768.142857142857","10","0","0"
"1142","1142","12","563.647058823529","10","0","0"
"1143","1143","1","294.333333333333","10","1","0"
"1144","1144","1","1521.9375","10","0","0.0625"
"1145","1145","2","777.6875","10","0","0.0625"
"1146","1146","4","1933.53125","10","1","0"
"1147","1147","5","1768.16666666667","10","2","0.0555555555555556"
"1148","1148","2","629.4","10","1","0"
"1149","1149","3","1362.66666666667","10","0","0.0833333333333333"
"1150","1150","2","1009.25","10","2","0.125"
"1151","1151","2","1001.5","10","0","0.125"
"1152","1152","2","1526.92857142857","10","0","0"
"1153","1153","2","1483.85714285714","1","1","0.285714285714286"
"1154","1154","4","719.222222222222","10","1","0.111111111111111"
"1155","1155","9","369.5","10","0","0"
"1156","1156","2","1676.24324324324","10","2","0.027027027027027"
"1157","1157","2","659.75","5","0","0"
"1158","1158","3","686.846153846154","10","1","0"
"1159","1159","3","411.8","10","1","0"
"1160","1160","0","1773.3","10","0","0"
"1161","1161","11","654.72","10","2","0.08"
"1162","1162","5","1751.30769230769","10","1","0.0769230769230769"
"1163","1163","0","2495.06666666667","5","0","0.0666666666666667"
"1164","1164","2","416.666666666667","10","0","0"
"1165","1165","1","476.5","10","0","0"
"1166","1166","1","2107.16666666667","10","0","0"
"1167","1167","1","1331.42857142857","2","0","0.142857142857143"
"1168","1168","1","621.5","10","1","0"
"1169","1169","6","1654.32352941176","10","0","0.0882352941176471"
"1170","1170","10","714.882352941176","5","5","0.0588235294117647"
"1171","1171","3","774.2","10","0","0"
"1172","1172","4","121.75","2","0","0.25"
"1173","1173","8","1182.19444444444","10","0","0"
"1174","1174","0","2923.33333333333","10","0","0"
"1175","1175","3","857.6","10","0","0"
"1176","1176","10","488.967741935484","5","0","0"
"1177","1177","1","2054.66666666667","10","1","0.142857142857143"
"1178","1178","1","466.166666666667","5","0","0"
"1179","1179","1","857.25","10","1","0.125"
"1180","1180","3","1235.74074074074","10","3","0.037037037037037"
"1181","1181","2","1134.07142857143","10","0","0.0714285714285714"
"1182","1182","4","1100.4375","5","0","0.125"
"1183","1183","1","1331.53846153846","10","1","0"
"1184","1184","0","941.333333333333","10","0","0"
"1185","1185","1","1466","6","0","0.166666666666667"
"1186","1186","2","672","10","0","0"
"1187","1187","3","831.166666666667","10","0","0.0833333333333333"
"1188","1188","14","852.527272727273","10","6","0.00909090909090909"
"1189","1189","11","1782.95604395604","5","0","0.021978021978022"
"1190","1190","12","218.357142857143","10","2","0.0714285714285714"
"1191","1191","4","365","5","0","0"
"1192","1192","3","1571.58333333333","10","0","0.0833333333333333"
"1193","1193","3","817.333333333333","10","1","0.133333333333333"
"1194","1194","3","1675.30555555556","10","0","0.0833333333333333"
"1195","1195","7","496.363636363636","10","3","0"
"1196","1196","7","345.363636363636","10","0","0.0909090909090909"
"1197","1197","9","474.736842105263","10","1","0"
"1198","1198","6","478.16","10","0","0"
"1199","1199","2","1864.46428571429","10","2","0.0714285714285714"
"1200","1200","9","877.235294117647","5","2","0.0882352941176471"
"1201","1201","6","1780.76","10","0","0.08"
"1202","1202","3","656.8","10","0","0"
"1203","1203","3","184.75","10","1","0"
"1204","1204","1","1826.22222222222","10","0","0"
"1205","1205","1","806.5","10","1","0"
"1206","1206","1","1175.44444444444","10","0","0"
"1207","1207","0","722.6","2","0","0.2"
"1208","1208","1","437.5","10","0","0"
"1209","1209","2","732.294117647059","10","1","0.0588235294117647"
"1210","1210","2","1524.63636363636","10","0","0.181818181818182"
"1211","1211","2","1294.17391304348","5","0","0.0434782608695652"
"1212","1212","4","418.888888888889","10","0","0.222222222222222"
"1213","1213","1","2005.27272727273","10","0","0.0606060606060606"
"1214","1214","5","824.357142857143","10","0","0.0714285714285714"
"1215","1215","1","1053.69230769231","10","0","0.0769230769230769"
"1216","1216","16","441.9375","10","7","0.03125"
"1217","1217","2","1406.22222222222","10","2","0"
"1218","1218","4","1238.64705882353","10","0","0.117647058823529"
"1219","1219","5","524.666666666667","10","1","0"
"1220","1220","2","1445.54545454545","10","1","0"
"1221","1221","3","2247.7962962963","10","0","0.0185185185185185"
"1222","1222","5","291.142857142857","10","2","0.142857142857143"
"1223","1223","0","795","2","0","1"
"1224","1224","4","1141.3","10","1","0.0666666666666667"
"1225","1225","1","1754.19047619048","10","0","0"
"1226","1226","11","846.8","10","2","0.0222222222222222"
"1227","1227","12","747.6","10","5","0.133333333333333"
"1228","1228","3","535","10","0","0"
"1229","1229","1","320","10","0","0"
"1230","1230","0","2400.3","10","0","0"
"1231","1231","1","1323.375","10","0","0"
"1232","1232","5","755.772727272727","10","0","0.0909090909090909"
"1233","1233","0","1002.4","10","0","0"
"1234","1234","3","439.058823529412","5","2","0.176470588235294"
"1235","1235","1","1775.91666666667","1","1","0.0833333333333333"
"1236","1236","1","918.666666666667","10","0","0"
"1237","1237","2","1406.625","0","0","0.125"
"1238","1238","0","1716.69230769231","10","0","0"
"1239","1239","2","489.714285714286","10","2","0"
"1240","1240","5","711.7","10","2","0.1"
"1241","1241","4","671","10","1","0.111111111111111"
"1242","1242","0","728.666666666667","10","0","0.333333333333333"
"1243","1243","1","841.333333333333","1","0","0.166666666666667"
"1244","1244","1","2319.8","10","0","0"
"1245","1245","8","345.8","1","2","0.2"
"1246","1246","9","368.461538461538","10","1","0.153846153846154"
"1247","1247","1","582.25","10","0","0.25"
"1248","1248","4","709","10","0","0.222222222222222"
"1249","1249","1","622","10","0","0"
"1250","1250","1","435.5","10","0","0"
"1251","1251","6","333.8","10","0","0"
"1252","1252","","","","",""
"1253","1253","1","948","10","0","0"
"1254","1254","1","1466.71428571429","10","0","0.285714285714286"
"1255","1255","4","741.333333333333","6","1","0.166666666666667"
"1256","1256","2","1045.36363636364","10","1","0.0909090909090909"
"1257","1257","12","464.612903225806","10","5","0.0645161290322581"
"1258","1258","5","585.8125","10","1","0.0625"
"1259","1259","4","1608.89655172414","10","1","0.0344827586206897"
"1260","1260","1","652.166666666667","10","0","0.166666666666667"
"1261","1261","1","1062.5","10","0","0"
"1262","1262","0","1641.83333333333","5","0","0.0555555555555556"
"1263","1263","0","1445.75","10","0","0"
"1264","1264","6","372.444444444444","10","3","0"
"1265","1265","1","1605","10","1","0.0833333333333333"
"1266","1266","13","422.368421052632","10","5","0.105263157894737"
"1267","1267","3","69.3333333333333","10","2","0"
"1268","1268","8","1048.92857142857","5","1","0"
"1269","1269","1","801.8","10","0","0"
"1270","1270","0","1152.92307692308","10","0","0.0769230769230769"
"1271","1271","1","1653.83333333333","1","1","0.333333333333333"
"1272","1272","1","1685.125","5","0","0"
"1273","1273","1","1750.74074074074","10","0","0.037037037037037"
"1274","1274","7","289.125","10","1","0.125"
"1275","1275","21","336.275862068966","5","6","0"
"1276","1276","0","2434.29411764706","10","0","0.0588235294117647"
"1277","1277","8","815.055555555556","10","1","0.0555555555555556"
"1278","1278","1","889.772727272727","10","0","0.0454545454545455"
"1279","1279","1","551.5","10","0","0.125"
"1280","1280","4","1131.25","10","3","0.166666666666667"
"1281","1281","2","646.636363636364","5","0","0.0909090909090909"
"1282","1282","2","1453.61111111111","10","0","0.166666666666667"
"1283","1283","2","382.8","10","0","0"
"1284","1284","1","2043.95833333333","10","1","0.0833333333333333"
"1285","1285","1","1351.57142857143","10","0","0.142857142857143"
"1286","1286","0","1983.72222222222","10","0","0.111111111111111"
"1287","1287","0","856.444444444444","1","0","0.111111111111111"
"1288","1288","2","633.25","10","0","0.25"
"1289","1289","0","1833.875","10","0","0.125"
"1290","1290","0","700.5","10","0","0"
"1291","1291","3","908.777777777778","10","0","0.111111111111111"
"1292","1292","0","1031","10","0","0"
"1293","1293","11","544.92","10","0","0.08"
"1294","1294","2","1249","10","0","0"
"1295","1295","1","1234","10","1","0"
"1296","1296","1","506.833333333333","10","0","0"
"1297","1297","6","407.7","10","2","0"
"1298","1298","3","714.375","10","0","0.125"
"1299","1299","1","2192.40909090909","10","0","0.0454545454545455"
"1300","1300","8","213.111111111111","10","2","0"
"1301","1301","5","439.384615384615","10","0","0.0769230769230769"
"1302","1302","1","832.25","0","0","0.25"
"1303","1303","5","545.454545454545","10","2","0.0909090909090909"
"1304","1304","4","1136.60869565217","5","0","0.0869565217391304"
"1305","1305","9","299.928571428571","10","2","0"
"1306","1306","2","1903.95238095238","10","1","0.0238095238095238"
"1307","1307","0","1538.2","10","0","0"
"1308","1308","3","1455.29411764706","10","0","0.0588235294117647"
"1309","1309","9","345.071428571429","10","4","0"
"1310","1310","2","1353.05555555556","10","0","0.111111111111111"
"1311","1311","1","2043.63157894737","2","0","0.105263157894737"
"1312","1312","3","595.8","10","0","0"
"1313","1313","22","469.411764705882","10","1","0.0588235294117647"
"1314","1314","16","1411.21818181818","10","2","0.0181818181818182"
"1315","1315","2","443.875","10","0","0.125"
"1316","1316","3","923.166666666667","10","2","0.166666666666667"
"1317","1317","3","740","10","2","0"
"1318","1318","4","847.222222222222","10","0","0.0555555555555556"
"1319","1319","6","522.578947368421","10","1","0"
"1320","1320","1","809.909090909091","10","0","0"
"1321","1321","5","1366.29411764706","10","2","0.117647058823529"
"1322","1322","5","1868.81818181818","10","0","0.136363636363636"
"1323","1323","2","959.444444444444","10","1","0.222222222222222"
"1324","1324","2","1331.5","10","1","0.166666666666667"
"1325","1325","4","786.222222222222","10","0","0.111111111111111"
"1326","1326","2","602.916666666667","10","0","0.166666666666667"
"1327","1327","7","1636.72727272727","10","0","0.0454545454545455"
"1328","1328","9","162.888888888889","10","2","0"
"1329","1329","10","451.866666666667","10","0","0"
"1330","1330","1","1790.33333333333","10","1","0"
"1331","1331","8","447.894736842105","10","0","0"
"1332","1332","10","633.647058823529","10","5","0.117647058823529"
"1333","1333","3","555.25","10","2","0"
"1334","1334","1","1815.25","10","1","0.25"
"1335","1335","2","1360.5","10","0","0"
"1336","1336","4","500","10","0","0.0714285714285714"
"1337","1337","6","529.294117647059","10","1","0.0588235294117647"
"1338","1338","2","712.222222222222","10","0","0"
"1339","1339","0","563","10","0","0.5"
"1340","1340","8","727.916666666667","10","2","0.0416666666666667"
"1341","1341","4","319.166666666667","10","1","0.166666666666667"
"1342","1342","5","221","10","0","0"
"1343","1343","1","518","0","1","0.333333333333333"
"1344","1344","4","1256.46666666667","10","0","0"
"1345","1345","3","581.625","10","0","0"
"1346","1346","0","961.666666666667","0","0","0.333333333333333"
"1347","1347","1","1092.2","10","0","0.2"
"1348","1348","2","1608.21428571429","10","0","0.0714285714285714"
"1349","1349","2","1264","10","1","0"
"1350","1350","6","304.375","5","2","0.375"
"1351","1351","3","736.5","10","0","0"
"1352","1352","5","396.75","10","0","0"
"1353","1353","10","390.588235294118","10","0","0"
"1354","1354","10","590.958333333333","10","3","0.0833333333333333"
"1355","1355","12","1148.29032258065","10","0","0.0645161290322581"
"1356","1356","7","381.928571428571","10","4","0"
"1357","1357","4","951","10","1","0.0714285714285714"
"1358","1358","3","660.8","10","0","0"
"1359","1359","0","1167.08333333333","10","0","0.0833333333333333"
"1360","1360","0","1264","10","0","0.2"
"1361","1361","2","1999.61538461538","10","0","0.0769230769230769"
"1362","1362","6","474.409090909091","10","0","0.136363636363636"
"1363","1363","1","1773.72727272727","1","1","0.0303030303030303"
"1364","1364","8","183.4","10","5","0"
"1365","1365","1","764","10","1","0"
"1366","1366","2","362","10","1","0.25"
"1367","1367","3","956.818181818182","10","1","0.181818181818182"
"1368","1368","2","999","10","1","0.25"
"1369","1369","2","1290.6","10","0","0.133333333333333"
"1370","1370","3","1226","10","0","0.0588235294117647"
"1371","1371","10","1468.10256410256","5","1","0"
"1372","1372","0","2541.72727272727","10","0","0.0909090909090909"
"1373","1373","1","1919.96153846154","10","1","0.0769230769230769"
"1374","1374","4","943.076923076923","10","1","0"
"1375","1375","3","886.4375","10","0","0"
"1376","1376","3","883.052631578947","10","1","0.105263157894737"
"1377","1377","4","1888.65217391304","10","4","0.0434782608695652"
"1378","1378","0","553.5","10","0","0"
"1379","1379","11","86.7272727272727","10","10","0"
"1380","1380","0","1674.85","10","0","0.025"
"1381","1381","6","401.222222222222","10","0","0"
"1382","1382","4","734.75","5","2","0.166666666666667"
"1383","1383","0","1190.25","10","0","0"
"1384","1384","8","552.933333333333","10","2","0.0666666666666667"
"1385","1385","1","264.5","5","0","0"
"1386","1386","1","1757.61111111111","10","0","0.111111111111111"
"1387","1387","1","1034.46153846154","10","1","0.0769230769230769"
"1388","1388","2","1816.92307692308","10","0","0"
"1389","1389","0","2218.45454545455","10","0","0"
"1390","1390","17","508.583333333333","10","0","0.0416666666666667"
"1391","1391","0","605","10","0","0"
"1392","1392","1","650.25","10","0","0"
"1393","1393","1","717.727272727273","10","0","0.363636363636364"
"1394","1394","2","596.5","10","0","0"
"1395","1395","1","1087.45833333333","5","0","0"
"1396","1396","5","555.8","6","0","0.0666666666666667"
"1397","1397","9","1852.61363636364","10","0","0.0227272727272727"
"1398","1398","0","953.333333333333","10","0","0"
"1399","1399","12","200","10","3","0"
"1400","1400","3","355.125","10","2","0"
"1401","1401","32","341.020408163265","1","4","0.0612244897959184"
"1402","1402","3","524","5","0","0"
"1403","1403","2","743.909090909091","10","0","0"
"1404","1404","2","180","10","2","0"
"1405","1405","14","425.090909090909","10","1","0"
"1406","1406","4","480.166666666667","10","0","0"
"1407","1407","6","1194.6","2","5","0.1"
"1408","1408","3","525","10","1","0.181818181818182"
"1409","1409","4","313.428571428571","10","0","0.142857142857143"
"1410","1410","12","1056.32142857143","10","6","0.0714285714285714"
"1411","1411","3","1876.72413793103","10","1","0.0344827586206897"
"1412","1412","9","910.730769230769","10","3","0.115384615384615"
"1413","1413","7","1123.27272727273","10","3","0.0909090909090909"
"1414","1414","11","652.32","2","0","0.12"
"1415","1415","2","1308","10","0","0.272727272727273"
"1416","1416","8","911.105263157895","10","1","0.0526315789473684"
"1417","1417","3","502.285714285714","10","0","0"
"1418","1418","1","1009.81818181818","10","0","0"
"1419","1419","11","1642.52380952381","10","1","0.0476190476190476"
"1420","1420","4","717.285714285714","10","0","0.142857142857143"
"1421","1421","3","908.933333333333","10","0","0.0666666666666667"
"1422","1422","1","419.666666666667","10","0","0"
"1423","1423","1","2068.90909090909","5","0","0.0909090909090909"
"1424","1424","3","1617.35483870968","5","0","0.0645161290322581"
"1425","1425","5","862.181818181818","10","2","0.0909090909090909"
"1426","1426","8","591.972222222222","5","2","0.0555555555555556"
"1427","1427","2","838.791666666667","10","0","0"
"1428","1428","4","1869.41666666667","10","2","0.0555555555555556"
"1429","1429","6","2325.76271186441","5","0","0.0677966101694915"
"1430","1430","1","815.333333333333","0","0","0.166666666666667"
"1431","1431","16","540.219512195122","10","1","0"
"1432","1432","5","847.142857142857","5","1","0.0714285714285714"
"1433","1433","1","770.111111111111","10","0","0"
"1434","1434","1","2032.95833333333","10","0","0.0416666666666667"
"1435","1435","2","1620.55555555556","5","0","0.0555555555555556"
"1436","1436","1","2011.54545454545","10","0","0.0909090909090909"
"1437","1437","0","1299.8","10","0","0.1"
"1438","1438","4","823.1","10","2","0"
"1439","1439","16","287.526315789474","5","3","0"
"1440","1440","2","473.272727272727","10","0","0"
"1441","1441","1","1546.42857142857","10","1","0.142857142857143"
"1442","1442","2","1244.82142857143","10","1","0.0714285714285714"
"1443","1443","0","2539.16666666667","10","0","0"
"1444","1444","0","1916.75","10","0","0"
"1445","1445","1","1604.5","0","1","0.166666666666667"
"1446","1446","2","1708.22727272727","5","0","0.0303030303030303"
"1447","1447","10","812.314814814815","10","2","0.0185185185185185"
"1448","1448","1","1000.4","10","1","0"
"1449","1449","0","842.571428571429","10","0","0.142857142857143"
"1450","1450","10","1100.39393939394","10","0","0.0606060606060606"
"1451","1451","4","350.285714285714","10","0","0"
"1452","1452","6","567.882352941176","5","2","0.117647058823529"
"1453","1453","1","1079.68421052632","10","0","0"
"1454","1454","4","782.461538461538","5","4","0"
"1455","1455","6","449.111111111111","10","4","0.111111111111111"
"1456","1456","4","787.333333333333","10","1","0"
"1457","1457","5","653","10","2","0"
"1458","1458","7","743.611111111111","10","2","0.0555555555555556"
"1459","1459","11","431.958333333333","10","7","0.0416666666666667"
"1460","1460","10","416.555555555556","5","2","0"
"1461","1461","2","1633.95238095238","5","1","0.0952380952380952"
"1462","1462","2","363","10","1","0.25"
"1463","1463","4","854.066666666667","5","3","0.0666666666666667"
"1464","1464","2","165.5","10","0","0.5"
"1465","1465","7","360.818181818182","10","1","0"
"1466","1466","7","295.666666666667","10","1","0"
"1467","1467","5","609.416666666667","10","0","0.0833333333333333"
"1468","1468","6","546","10","0","0"
"1469","1469","4","608.923076923077","10","0","0"
"1470","1470","11","1001.46464646465","10","2","0.0101010101010101"
"1471","1471","1","1057.1","5","1","0.1"
"1472","1472","0","722.285714285714","10","0","0"
"1473","1473","7","838.238095238095","5","1","0.0476190476190476"
"1474","1474","1","918.833333333333","10","0","0"
"1475","1475","3","523.5","5","1","0.125"
"1476","1476","8","575.210526315789","10","0","0.0526315789473684"
"1477","1477","7","770.478260869565","5","6","0.0869565217391304"
"1478","1478","9","813","0","5","0.09375"
"1479","1479","3","939.666666666667","10","2","0.166666666666667"
"1480","1480","6","630.782608695652","10","1","0.0434782608695652"
"1481","1481","18","530.351851851852","10","0","0.0185185185185185"
"1482","1482","3","1984.2962962963","10","1","0.037037037037037"
"1483","1483","3","184.5","10","3","0"
"1484","1484","4","701.75","10","2","0.0625"
"1485","1485","2","920.222222222222","5","1","0.111111111111111"
"1486","1486","4","1259.44444444444","10","0","0.0555555555555556"
"1487","1487","4","737.260869565217","10","0","0"
"1488","1488","5","742.272727272727","7","0","0.0909090909090909"
"1489","1489","6","336.5","10","6","0.0833333333333333"
"1490","1490","1","1168.4","10","1","0.4"
"1491","1491","8","1407.72727272727","10","1","0.0606060606060606"
"1492","1492","2","1694.08","10","0","0"
"1493","1493","6","1317.83333333333","10","0","0.0416666666666667"
"1494","1494","1","2352.89285714286","10","0","0.0357142857142857"
"1495","1495","0","1092","10","0","0"
"1496","1496","1","719.166666666667","5","0","0.166666666666667"
"1497","1497","7","1327","10","2","0.0714285714285714"
"1498","1498","5","1223.75","10","2","0.125"
"1499","1499","1","567","10","0","0"
"1500","1500","20","234.36","10","2","0"
"1501","1501","7","339.666666666667","10","1","0.0833333333333333"
"1502","1502","3","350.833333333333","10","0","0"
"1503","1503","2","532.333333333333","7","0","0.666666666666667"
"1504","1504","6","1040.45","10","1","0"
"1505","1505","2","145","5","0","0"
"1506","1506","2","1070.40740740741","10","2","0.0740740740740741"
"1507","1507","3","1809.9375","10","2","0.0625"
"1508","1508","6","662.533333333333","10","2","0.0666666666666667"
"1509","1509","4","880.789473684211","10","0","0.0526315789473684"
"1510","1510","3","480.333333333333","10","0","0"
"1511","1511","2","1226.28571428571","10","1","0.0714285714285714"
"1512","1512","2","1228.27272727273","10","1","0"
"1513","1513","5","532.222222222222","10","1","0"
"1514","1514","2","1066.46666666667","10","0","0.0666666666666667"
"1515","1515","1","1171.88888888889","10","0","0.0555555555555556"
"1516","1516","0","936","10","0","0"
"1517","1517","6","552.7","10","0","0"
"1518","1518","3","904.285714285714","10","0","0.142857142857143"
"1519","1519","5","718.818181818182","10","2","0.0909090909090909"
"1520","1520","4","750.321428571429","10","0","0.107142857142857"
"1521","1521","4","308.75","10","0","0.125"
"1522","1522","0","2031.85714285714","10","0","0.285714285714286"
"1523","1523","4","400.714285714286","10","0","0"
"1524","1524","0","1436.66666666667","10","0","0.166666666666667"
"1525","1525","0","527.666666666667","5","0","0"
"1526","1526","1","1225.125","10","0","0.25"
"1527","1527","6","843.25","10","0","0.166666666666667"
"1528","1528","4","1464","0","3","0.333333333333333"
"1529","1529","0","724.166666666667","1","0","0.166666666666667"
"1530","1530","4","1565.5","5","0","0.214285714285714"
"1531","1531","7","769","10","2","0.12"
"1532","1532","3","705.090909090909","10","1","0.181818181818182"
"1533","1533","1","1052.125","5","0","0.25"
"1534","1534","5","830.153846153846","10","1","0"
"1535","1535","3","1017","10","1","0"
"1536","1536","1","1099.375","10","0","0"
"1537","1537","2","664.166666666667","10","0","0.166666666666667"
"1538","1538","23","949.885714285714","10","1","0.0285714285714286"
"1539","1539","5","746.944444444444","5","0","0.0555555555555556"
"1540","1540","9","581.566666666667","10","1","0"
"1541","1541","4","435","10","1","0"
"1542","1542","0","1834.90697674419","10","0","0.0465116279069767"
"1543","1543","3","1979.47826086957","10","0","0.0434782608695652"
"1544","1544","3","452","10","0","0"
"1545","1545","0","1396.78571428571","10","0","0.0357142857142857"
"1546","1546","1","646.666666666667","0","0","0.333333333333333"
"1547","1547","4","1108.75","1","2","0.0625"
"1548","1548","6","452.1875","10","1","0.125"
"1549","1549","0","1664.07692307692","10","0","0.0769230769230769"
"1550","1550","10","336.842105263158","10","4","0"
"1551","1551","5","571.117647058824","10","3","0.117647058823529"
"1552","1552","1","78","10","1","0"
"1553","1553","6","276.444444444444","10","2","0.111111111111111"
"1554","1554","1","1190.5","1","0","0.0555555555555556"
"1555","1555","0","954.25","10","0","0"
"1556","1556","8","1369.92307692308","10","0","0.0384615384615385"
"1557","1557","11","409.142857142857","10","1","0.0714285714285714"
"1558","1558","1","443","10","0","0.333333333333333"
"1559","1559","2","534.25","5","0","0.25"
"1560","1560","18","213.086956521739","10","6","0"
"1561","1561","2","544.9","10","0","0"
"1562","1562","12","874.183333333333","5","6","0.0333333333333333"
"1563","1563","2","1193.2","5","0","0.0666666666666667"
"1564","1564","12","212.692307692308","10","5","0"
"1565","1565","8","656.142857142857","10","3","0.0714285714285714"
"1566","1566","4","1718.6","10","0","0.04"
"1567","1567","1","1406.5","5","0","0"
"1568","1568","3","1567.17142857143","10","1","0.114285714285714"
"1569","1569","1","1436.45945945946","5","0","0.027027027027027"
"1570","1570","3","293.75","10","1","0"
"1571","1571","5","1203.76923076923","10","0","0.0384615384615385"
"1572","1572","7","978.727272727273","10","0","0"
"1573","1573","7","319.181818181818","10","1","0"
"1574","1574","3","184.333333333333","1","1","0.333333333333333"
"1575","1575","2","409.142857142857","6","1","0.142857142857143"
"1576","1576","1","595.5","1","1","0.25"
"1577","1577","0","1342.6","10","0","0"
"1578","1578","2","262","10","1","0"
"1579","1579","8","244.111111111111","10","2","0.111111111111111"
"1580","1580","7","426.266666666667","10","0","0.0666666666666667"
"1581","1581","9","446.45","10","2","0"
"1582","1582","1","1913.94736842105","10","1","0.105263157894737"
"1583","1583","1","1610.85714285714","10","1","0"
"1584","1584","0","847.6","13","0","0.2"
"1585","1585","2","606.285714285714","10","1","0.142857142857143"
"1586","1586","3","829.619047619048","10","1","0"
"1587","1587","11","614.459459459459","5","1","0"
"1588","1588","8","480.375","10","1","0.0416666666666667"
"1589","1589","6","530.533333333333","10","2","0"
"1590","1590","0","2808.5","10","0","0"
"1591","1591","8","638.588235294118","10","3","0.117647058823529"
"1592","1592","0","1248","5","0","0.181818181818182"
"1593","1593","10","520.777777777778","10","4","0.0555555555555556"
"1594","1594","4","700.529411764706","10","2","0"
"1595","1595","3","715.25","2","0","0.125"
"1596","1596","4","560.714285714286","10","1","0.0714285714285714"
"1597","1597","1","834.666666666667","5","0","0.166666666666667"
"1598","1598","1","483.25","10","1","0"
"1599","1599","2","871.8","10","0","0"
"1600","1600","2","609","10","0","0"
"1601","1601","1","1599.53846153846","10","0","0.0384615384615385"
"1602","1602","3","2143.61111111111","10","0","0.166666666666667"
"1603","1603","6","944.130434782609","10","2","0.0869565217391304"
"1604","1604","0","2390.48275862069","5","0","0.0689655172413793"
"1605","1605","4","575.230769230769","5","4","0"
"1606","1606","4","194","10","1","0"
"1607","1607","1","739.545454545455","6","1","0.181818181818182"
"1608","1608","2","487.5","10","0","0.166666666666667"
"1609","1609","1","1229.66666666667","1","0","0.5"
"1610","1610","7","573.125","10","0","0.0625"
"1611","1611","16","1675.03496503497","1","3","0.034965034965035"
"1612","1612","7","606.4","10","1","0.1"
"1613","1613","7","253","5","1","0"
"1614","1614","9","956","10","2","0.06"
"1615","1615","0","1190.5","6","0","0"
"1616","1616","2","1795.35294117647","10","1","0.0588235294117647"
"1617","1617","8","758.75","10","1","0.0625"
"1618","1618","4","585.3","10","0","0"
"1619","1619","2","1702.13043478261","10","0","0.0869565217391304"
"1620","1620","1","763.333333333333","10","0","0"
"1621","1621","12","653.211538461538","10","3","0.0576923076923077"
"1622","1622","0","1488.14285714286","10","0","0.142857142857143"
"1623","1623","2","361.333333333333","10","0","0"
"1624","1624","7","631.458333333333","5","2","0.166666666666667"
"1625","1625","18","261.75","10","0","0"
"1626","1626","9","359.583333333333","6","1","0"
"1627","1627","0","1589.4375","10","0","0.0625"
"1628","1628","6","1178.10975609756","5","1","0.024390243902439"
"1629","1629","13","1111.06451612903","10","0","0.0645161290322581"
"1630","1630","5","284.571428571429","10","1","0"
"1631","1631","3","1910.4375","5","1","0.125"
"1632","1632","1","1169.58333333333","5","0","0.166666666666667"
"1633","1633","0","1170.16666666667","10","0","0.166666666666667"
"1634","1634","3","715.117647058824","10","0","0"
"1635","1635","8","885.862068965517","10","4","0"
"1636","1636","2","1043.9","10","0","0"
"1637","1637","0","1702.5","10","0","0"
"1638","1638","7","353.5","10","3","0"
"1639","1639","4","845.407407407407","10","1","0"
"1640","1640","2","798.764705882353","10","0","0"
"1641","1641","2","1579.4","5","0","0"
"1642","1642","8","661.388888888889","10","2","0.111111111111111"
"1643","1643","0","2388.11111111111","10","0","0"
"1644","1644","3","605.875","6","3","0.125"
"1645","1645","6","1155.1875","10","0","0.0625"
"1646","1646","2","1524.65","10","0","0.15"
"1647","1647","2","667.75","10","1","0"
"1648","1648","0","841.4","10","0","0"
"1649","1649","3","591","10","0","0"
"1650","1650","7","160","10","3","0.142857142857143"
"1651","1651","6","1026.61538461538","10","1","0"
"1652","1652","3","1061.87037037037","10","1","0.037037037037037"
"1653","1653","2","1786.8","10","1","0.0333333333333333"
"1654","1654","0","2094.5625","10","0","0.0625"
"1655","1655","4","743.916666666667","10","2","0.0416666666666667"
"1656","1656","5","453.35","10","0","0"
"1657","1657","8","452.055555555556","5","3","0"
"1658","1658","0","1453.28571428571","10","0","0"
"1659","1659","3","1062.13333333333","10","0","0.0666666666666667"
"1660","1660","2","711","2","0","0.333333333333333"
"1661","1661","4","1598.39130434783","10","1","0.0434782608695652"
"1662","1662","9","246.8","10","5","0"
"1663","1663","8","144.875","10","4","0"
"1664","1664","0","1285.625","10","0","0.125"
"1665","1665","15","1670.84","10","3","0.04"
"1666","1666","5","799.666666666667","10","1","0.0833333333333333"
"1667","1667","1","1753.25","10","1","0"
"1668","1668","4","2096.88888888889","10","1","0.0277777777777778"
"1669","1669","4","727.0625","10","2","0.0625"
"1670","1670","0","721","1","0","0.333333333333333"
"1671","1671","2","998.454545454545","10","0","0.0454545454545455"
"1672","1672","1","937","2","0","0.25"
"1673","1673","1","1710.59090909091","10","1","0.0454545454545455"
"1674","1674","2","458.636363636364","10","0","0"
"1675","1675","6","1059.9","6","3","0"
"1676","1676","4","218.8","10","2","0"
"1677","1677","1","651.6","13","0","0.2"
