"","customer_no","payment_history_avg_dpd_0_29_bucket","total_diff_lastpaymt_opened_dt","min_months_last_30_plus","utilisation_trend","ratio_currbalance_creditlimit","mean_diff_lastpaymt_opened_dt","payment_history_mean_length"
"3712","3712","0.2","4751","11","","","1187.75","60"
"3713","3713","1","936","2","4.44943820224719","0.85352808988764","312","24.75"
"3714","3714","0.5","322","4","","","161","21"
"3715","3715","0.444444444444444","22280","1","2.52515673981191","0.62442816091954","1310.58823529412","71.8333333333333"
"3716","3716","0.230769230769231","5301","9","13","3.36014285714286","441.75","42.4615384615385"
"3717","3717","0.5","2921","10","2.93707865168539","0.799196629213483","730.25","75"
"3718","3718","1","2162","7","4.4","0.42006","540.5","56.25"
"3719","3719","0.8125","5532","0","4.74936708860759","0.830860759493671","368.8","31.6875"
"3720","3720","0.666666666666667","1992","10","3","59.716","664","57"
"3721","3721","1","302","11","","","302","33"
"3722","3722","0.75","2233","7","4.4","0.175221238938053","558.25","48.75"
"3723","3723","0.333333333333333","7527","1","","","1254.5","32.5"
"3724","3724","0.4","34600","1","2.86496487582863","0.69753517364203","1730","85.05"
"3725","3725","0.571428571428571","7009","1","4.425","1.33508928571429","1001.28571428571","43.7142857142857"
"3726","3726","1","715","1","1.2","0.95672","715","3"
"3727","3727","1","1455","17","","0","727.5","75"
"3728","3728","1","389","3","2","0.757533333333333","194.5","24"
"3729","3729","0.428571428571429","2628","1","8.4","6.74245901639344","438","33.4285714285714"
"3730","3730","1","1446","3","2.60857142857143","0.6339","241","27.5"
"3731","3731","0.444444444444444","6535","0","2.8093625498008","0.216211155378486","726.111111111111","77.3333333333333"
"3732","3732","0.5","1732","2","1.63333333333333","0.459888235294118","433","46.5"
"3733","3733","0.833333333333333","5788","1","7.2","3.47998","964.666666666667","67.5"
"3734","3734","0.846153846153846","2450","1","","","188.461538461538","19.6153846153846"
"3735","3735","0.8","1234","3","5.5","9.16836363636364","308.5","28.8"
"3736","3736","0.666666666666667","1723","2","","","574.333333333333","47"
"3737","3737","0.666666666666667","2471","21","","","823.666666666667","82"
"3738","3738","1","207","2","3","0.341621621621622","103.5","12"
"3739","3739","0.823529411764706","7186","1","9.20247933884298","3.99899173553719","479.066666666667","32.2941176470588"
"3740","3740","0.666666666666667","1313","2","","","437.666666666667","46"
"3741","3741","0.857142857142857","1537","1","2.65059952038369","0.974669064748201","256.166666666667","24.8571428571429"
"3742","3742","0.666666666666667","1001","4","2.1","1.20688666666667","333.666666666667","37"
"3743","3743","0.636363636363636","5842","1","14.3","7.8026","531.090909090909","42.8181818181818"
"3744","3744","0.285714285714286","7358","3","3.85","0.0612156862745098","1051.14285714286","38.1428571428571"
"3745","3745","0.833333333333333","8654","5","6.43792486583184","2.28491735241503","721.166666666667","68.75"
"3746","3746","1","932","6","2.4","0.296171052631579","466","52.5"
"3747","3747","1","535","4","","","178.333333333333","23"
"3748","3748","1","1870","3","7.7","6.559475","267.142857142857","31.2857142857143"
"3749","3749","0.75","897","7","2.22342857142857","3.65124175824176","224.25","24.75"
"3750","3750","0.4","32529","0","9.96969696969697","3.24169421487603","929.4","58.8857142857143"
"3751","3751","0.5","898","5","2","0.27292","449","46.5"
"3752","3752","0.714285714285714","3164","3","4.01935483870968","2.63811290322581","632.8","39.4285714285714"
"3753","3753","0.75","2239","2","5.6751677852349","0.652570469798658","279.875","33.75"
"3754","3754","0.35","19414","1","10.1485319516408","0.349261658031088","970.7","59.25"
"3755","3755","0.5","1054","8","5.2","5.63092233009709","263.5","27.75"
"3756","3756","0.133333333333333","12830","1","11.7997196329741","0.0283644043110982","855.333333333333","52"
"3757","3757","1","1556","20","2.6","0.162934426229508","778","79.5"
"3758","3758","0.333333333333333","8375","1","15","11.2303142857143","644.230769230769","40.6"
"3759","3759","1","2606","1","4.28076923076923","3.71914685314685","372.285714285714","35.1428571428571"
"3760","3760","0.714285714285714","2635","5","","","376.428571428571","43.2857142857143"
"3761","3761","","5298","7","","","1059.6","51.6"
"3762","3762","0.5","1978","1","2.68888888888889","0.598902777777778","494.5","42"
"3763","3763","0.4","1314","7","3.21153846153846","0.974138461538462","262.8","27.6"
"3764","3764","0.125","13297","0","16","-0.0748","831.0625","70.875"
"3765","3765","0.5","2359","8","4.8","0.171755395683453","589.75","59.25"
"3766","3766","0.875","5910","1","1.5679354094579","0.0542993079584775","738.75","68.625"
"3767","3767","","761","9","","","380.5","69"
"3768","3768","0.5","542","11","","","271","18"
"3769","3769","0.5","1371","10","","","685.5","69"
"3770","3770","0.391304347826087","11687","0","6.86939163498099","2.16423574144487","531.227272727273","47.3478260869565"
"3771","3771","0.692307692307692","11644","1","5.8651804670913","3.00937579617834","895.692307692308","57"
"3772","3772","0.666666666666667","4393","29","3.9","0.418194444444444","1464.33333333333","95"
"3773","3773","0.75","3646","9","5.17372262773723","9.1566204379562","455.75","52.125"
"3774","3774","0.333333333333333","10410","0","7.01538461538462","2.8713","867.5","54.75"
"3775","3775","0.357142857142857","3425","0","16.8","2.34742","311.363636363636","32.7857142857143"
"3776","3776","0.2","7983","2","8.50003289473684","2.14911842105263","725.727272727273","48.8"
"3777","3777","0.875","4712","4","2.34030683403068","0.7458410041841","589","49.875"
"3778","3778","0.769230769230769","4190","3","4.0108005521049","0.108699792960663","322.307692307692","35.0769230769231"
"3779","3779","0.333333333333333","4251","10","7.2","0.448166666666667","708.5","47"
"3780","3780","0.833333333333333","2886","1","7.8","3.59208333333333","481","30.5"
"3781","3781","0.5","549","7","2.4","0.351561403508772","274.5","30"
"3782","3782","1","888","9","1.303125","0.5531640625","444","46.5"
"3783","3783","0.777777777777778","5619","5","3.38357933579336","0.823564575645756","624.333333333333","48"
"3784","3784","1","163","6","","","163","18"
"3785","3785","0.5","3456","2","2.79620853080569","3.3344691943128","345.6","32.7"
"3786","3786","0.5","1851","1","4","0.7303","925.5","54"
"3787","3787","0.538461538461538","36986","0","4.6520417721519","0.289920886075949","1681.18181818182","54"
"3788","3788","1","4678","4","3.9","0.269285714285714","1559.33333333333","53"
"3789","3789","0.5","407","11","2.4","0.1702","203.5","24"
"3790","3790","1","493","9","","","246.5","27"
"3791","3791","1","1039","36","","","1039","108"
"3792","3792","0.5","16117","1","6.03076923076923","0.360596153846154","1343.08333333333","41"
"3793","3793","1","182","8","1","-0.0101595744680851","182","24"
"3794","3794","0.666666666666667","1115","5","","","557.5","48"
"3795","3795","0.5","3788","1","14.4","24.0167857142857","344.363636363636","40.25"
"3796","3796","0.6","1749","5","3.08285714285714","0.948462857142857","437.25","40.8"
"3797","3797","0.5","2858","4","2.34966887417219","0.168966887417219","714.5","75.75"
"3798","3798","0.5","959","1","1.3","1.51379894179894","959","46.5"
"3799","3799","0.777777777777778","5653","4","3.6","1.76261111111111","628.111111111111","52.6666666666667"
"3800","3800","1","1463","1","6.5","0.148970588235294","365.75","31.2"
"3801","3801","0.75","525","5","","","131.25","16.5"
"3802","3802","1","179","7","","","179","21"
"3803","3803","0.9","3985","1","2.10868347338936","0.334264705882353","442.777777777778","32.4"
"3804","3804","0.461538461538462","17114","1","6.44144144144144","0.000945945945945946","1316.46153846154","71.0769230769231"
"3805","3805","0.2","3556","2","7","102.109","889","45.6"
"3806","3806","0.619047619047619","4983","1","7.2814121037464","14.0707291066282","249.15","30.1428571428571"
"3807","3807","0.8","4006","16","","","801.2","83.4"
"3808","3808","1","1139","2","6","1.10028","284.75","27"
"3809","3809","0.666666666666667","2875","19","3.9","0.0270190476190476","958.333333333333","85"
"3810","3810","","1913","9","","","637.666666666667","54.75"
"3811","3811","0.857142857142857","1240","1","4.30592105263158","0.719815789473684","248","18.4285714285714"
"3812","3812","","923","1","3.6","10.9145277777778","307.666666666667","73"
"3813","3813","0.5","249","3","1.47710843373494","0.121734939759036","124.5","54"
"3814","3814","0.727272727272727","5122","1","3.17204081632653","0.391575510204082","512.2","47.1818181818182"
"3815","3815","0.375","4177","1","2.4963924963925","0.00358874458874459","522.125","55.5"
"3816","3816","0.266666666666667","15651","1","","","1203.92307692308","78.8"
"3817","3817","0.692307692307692","21019","3","1.89469526232885","0.478002181025082","1616.84615384615","79.3846153846154"
"3818","3818","0.666666666666667","969","2","","","323","7"
"3819","3819","0.6875","9200","1","4.59908675799087","1.06697260273973","575","48.9375"
"3820","3820","1","8132","4","3.45203488372093","5.38376744186047","1626.4","15.6"
"3821","3821","0.833333333333333","3321","3","7.2","6.7626","553.5","57.5"
"3822","3822","1","731","2","1.06666666666667","0.578807407407407","365.5","39"
"3823","3823","0.833333333333333","2778","3","6.0003","1.3138","463","54.5"
"3824","3824","0.333333333333333","3701","5","3.6","6.62466666666667","1233.66666666667","103"
"3825","3825","0.8","3612","10","3.22916666666667","3.26060416666667","722.4","67.8"
"3826","3826","0.461538461538462","8573","1","4.69612403100775","8.61697674418605","659.461538461538","67.1538461538462"
"3827","3827","0.333333333333333","871","6","","","290.333333333333","35"
"3828","3828","1","2587","34","2.4","1.58092","1293.5","105"
"3829","3829","0.5","10271","1","3.87753934191702","0.42031330472103","641.9375","50.8125"
"3830","3830","1","2296","24","3.6","0.31004","765.333333333333","79"
"3831","3831","1","1736","7","2.40980392156863","0.593294117647059","434","45.75"
"3832","3832","1","296","2","1.48367346938776","0.291928571428571","148","18"
"3833","3833","1","1335","6","1.89362745098039","0.268213235294118","445","48"
"3834","3834","0.833333333333333","3158","0","","","526.333333333333","39.5"
"3835","3835","0.555555555555556","4542","7","10.6981132075472","9.76056603773585","504.666666666667","47.6666666666667"
"3836","3836","1","3656","24","2.45648148148148","0.0924490740740741","914","87"
"3837","3837","1","437","9","1","0.5662","437","27"
"3838","3838","0.833333333333333","1889","2","7.2","14.9405161290323","472.25","27.5"
"3839","3839","0.666666666666667","344","3","3.6","1.10366176470588","172","16"
"3840","3840","1","1868","1","1.79661971830986","0.844512676056338","467","35"
"3841","3841","1","1300","2","5","6.672","260","41.4"
"3842","3842","1","879","5","3.3","0.0156875","293","32"
"3843","3843","0.8","1683","3","3.18181818181818","0.712490909090909","336.6","22.8"
"3844","3844","0.75","1277","4","5.2","1.35721296296296","319.25","35.25"
"3845","3845","0.333333333333333","4851","1","","","404.25","37.25"
"3846","3846","1","943","1","","","235.75","22.8"
"3847","3847","1","336","5","","","168","15"
"3848","3848","0.384615384615385","5501","2","14.3","7.10659574468085","423.153846153846","36.9230769230769"
"3849","3849","0.454545454545455","4983","9","4.31336778896074","25.7088704228565","498.3","60.5454545454545"
"3850","3850","0.413793103448276","29647","1","9.66666666666667","284.053852941176","1022.31034482759","62.1724137931034"
"3851","3851","","813","7","2","0.6576875","406.5","34.5"
"3852","3852","0.636363636363636","14976","4","3.3531007751938","1.91428752642706","1361.45454545455","84"
"3853","3853","0.5","4803","8","4.4","10.6315305164319","1200.75","78.75"
"3854","3854","1","2589","4","6","5.8304347826087","517.8","43.8"
"3855","3855","0.3","3700","1","6.31034482758621","0.931080459770115","370","38.4"
"3856","3856","0.636363636363636","6400","2","2.17750386160025","0.174748841519926","581.818181818182","52.0909090909091"
"3857","3857","0.833333333333333","4250","3","3.37691453940067","1.4533140954495","708.333333333333","71.5"
"3858","3858","0.8","4409","11","7.5","64.7291891891892","881.8","57"
"3859","3859","1","2692","7","2.33544668587896","0.263221902017291","336.5","40.5"
"3860","3860","0.333333333333333","1192","29","","","1192","94"
"3861","3861","0.5","5426","11","10.4","9.15242","678.25","70.875"
"3862","3862","1","1419","3","2.27858527131783","0.783738372093023","354.75","34.8"
"3863","3863","0.666666666666667","1920","1","1.43255813953488","0.0912790697674419","640","59"
"3864","3864","0.333333333333333","173","2","3.6","13.0205476190476","86.5","10"
"3865","3865","1","3515","2","3.16730769230769","1.18061538461538","439.375","38"
"3866","3866","0.5","4062","5","3.37463126843658","0.574345132743363","507.75","49.5"
"3867","3867","0.25","2163","1","5.2","0.49284","540.75","39.75"
"3868","3868","0.625","5048","5","3.2083857442348","9.05840566037736","631","60.375"
"3869","3869","0.714285714285714","6501","7","7.7","12.0334666666667","928.714285714286","79.2857142857143"
"3870","3870","0.333333333333333","933","11","3.3","0.114158273381295","311","42"
"3871","3871","1","748","10","2.6","0.57346875","374","40.5"
"3872","3872","0.75","1035","1","1.62783882783883","0.606868131868132","517.5","24.75"
"3873","3873","0.833333333333333","2597","2","2.47441860465116","1.44425581395349","519.4","44.5"
"3874","3874","0.5","3471","4","7.8","1.09432258064516","578.5","51.5"
"3875","3875","0.142857142857143","4480","3","2.19019505094614","11.9300349344978","746.666666666667","84"
"3876","3876","1","","9","","","","27"
"3877","3877","0.636363636363636","6209","4","13.2","50.5504390243902","564.454545454545","49.6363636363636"
"3878","3878","0.6","1314","1","6.5","0.751896907216495","438","30.6"
"3879","3879","0.666666666666667","1133","1","","","566.5","38"
"3880","3880","0.8","2562","4","6.5","0.880088888888889","512.4","45.6"
"3881","3881","0.5","914","3","","","457","40.5"
"3882","3882","1","2042","6","2.57142857142857","1.59405714285714","510.5","45.75"
"3883","3883","0.333333333333333","2594","3","7.2","0.242257575757576","432.333333333333","34.5"
"3884","3884","0.5","3879","7","","","646.5","32"
"3885","3885","0.875","14433","0","4.79144385026738","1.00833689839572","1804.125","56.625"
"3886","3886","0.666666666666667","2474","19","","","824.666666666667","84"
"3887","3887","1","5122","13","","","1280.5","74.25"
"3888","3888","0.8","2189","1","5.5","3.14781818181818","437.8","37.2"
"3889","3889","1","633","9","","","316.5","34.5"
"3890","3890","0.833333333333333","3022","6","2.18079470198676","0.162417218543046","503.666666666667","50.5"
"3891","3891","0.538461538461538","10798","5","31.2","1.90115606936416","469.478260869565","37.8461538461538"
"3892","3892","0.8","2183","2","2.76162790697674","0.509593023255814","436.6","45.6"
"3893","3893","0.5","2813","8","2.31088082901554","0.880917098445596","703.25","63"
"3894","3894","0.833333333333333","2479","2","6","2.68371186440678","413.166666666667","42"
"3895","3895","0.555555555555556","10910","1","3.42882352941176","5.67528235294118","681.875","55.1666666666667"
"3896","3896","0.5","21196","2","4.46563106796116","5.24488349514563","1177.55555555556","78"
"3897","3897","0.5","6532","2","6.30724637681159","2.09752173913043","408.25","34.6875"
"3898","3898","","284","10","","","284","30"
"3899","3899","0.777777777777778","7252","1","3.5921052631579","1.21329473684211","805.777777777778","76.3333333333333"
"3900","3900","0.733333333333333","16531","1","3.09955686853767","1.26145051698671","1102.06666666667","32.8"
"3901","3901","0.444444444444444","5387","3","5.34705882352941","0.350717647058824","598.555555555556","49.6666666666667"
"3902","3902","0.714285714285714","2450","1","","","350","34.2857142857143"
"3903","3903","0.428571428571429","2829","1","5.41739130434783","1.28466086956522","404.142857142857","51.4285714285714"
"3904","3904","0.444444444444444","2938","1","5.36218487394958","0.410857142857143","419.714285714286","24.6666666666667"
"3905","3905","0.333333333333333","9526","5","4.08913857677903","0.0566179775280899","793.833333333333","59.25"
"3906","3906","0.727272727272727","3960","1","","","360","33"
"3907","3907","0.555555555555556","4604","6","10.1142857142857","5.46590476190476","511.555555555556","62"
"3908","3908","1","499","18","","","499","54"
"3909","3909","0.333333333333333","18400","1","4.60316455696203","5.53252742616034","876.190476190476","57.5714285714286"
"3910","3910","0.25","3525","1","38.4","22.2458852459016","271.153846153846","22.125"
"3911","3911","1","753","1","5.2","3.15029032258065","251","22.5"
"3912","3912","0.2","3738","4","","","373.8","33.3"
"3913","3913","1","396","2","2.6","0.649650485436893","198","22.5"
"3914","3914","0.666666666666667","19054","1","4.40953150242326","1.13854604200323","1465.69230769231","63.8"
"3915","3915","0.777777777777778","9556","1","3.01128992324833","0.447911611785095","562.117647058824","42.3333333333333"
"3916","3916","1","1657","2","5.2","1.97019672131148","552.333333333333","44.25"
"3917","3917","0.666666666666667","950","2","","","316.666666666667","33"
"3918","3918","0.6","6059","0","2.74390243902439","2.0590406504065","466.076923076923","48.4"
"3919","3919","0.333333333333333","5231","1","2.1056320754717","0.209213836477987","1743.66666666667","59"
"3920","3920","0.6","3462","1","","","692.4","61.8"
"3921","3921","1","165","6","","","165","18"
"3922","3922","0.833333333333333","1877","1","3.26666666666667","4.04217777777778","375.4","30.5"
"3923","3923","1","1315","6","2.51171171171171","0.715972972972973","328.75","36.75"
"3924","3924","0.8","3318","10","2.0764348785872","0.688205298013245","663.6","68.4"
"3925","3925","0.6","3430","3","5.5","2.05525","686","60.6"
"3926","3926","1","439","15","","","439","45"
"3927","3927","0.5","2781","13","2.25365853658537","0.0671951219512195","695.25","72"
"3928","3928","0.5","1471","4","1.6","0.636651851851852","490.333333333333","39.75"
"3929","3929","0.666666666666667","3382","1","2.2390243902439","0.773983739837398","563.666666666667","29"
"3930","3930","0.291666666666667","24266","1","5.36087912087912","1.68768461538462","1011.08333333333","52.25"
"3931","3931","1","906","12","2.6","0.235042253521127","453","48"
"3932","3932","0.25","4786","1","9.6","9.76946428571429","683.714285714286","43.875"
"3933","3933","","237","9","1.5","0.0572272727272727","237","27"
"3934","3934","0.538461538461538","6430","1","5.2","1.3066339869281","494.615384615385","57.9230769230769"
"3935","3935","0.5","2990","9","1.72117745203194","0.187723989989274","747.5","71.25"
"3936","3936","0.583333333333333","4947","2","12","42.1491578947368","449.727272727273","43.5"
"3937","3937","0.692307692307692","6168","4","4.80606060606061","2.39183636363636","474.461538461538","36.9230769230769"
"3938","3938","0.5","3531","2","10.4","2.78948387096774","441.375","56.25"
"3939","3939","1","305","12","","","305","36"
"3940","3940","1","1018","7","2.6","0.0644285714285714","509","55.5"
"3941","3941","0.666666666666667","1314","8","3.3","0.0928222222222222","438","56"
"3942","3942","0.333333333333333","3524","13","3.9","0.255590277777778","1174.66666666667","73"
"3943","3943","0.285714285714286","11585","5","6.49776422764228","39.3047012195122","891.153846153846","79.0714285714286"
"3944","3944","","4580","2","1.66669573643411","1.74124418604651","916","74.4"
"3945","3945","1","1718","1","7.8","1.81010891089109","429.5","32.5"
"3946","3946","0.166666666666667","3051","10","4.51578947368421","0.240864661654135","508.5","65"
"3947","3947","0.25","18525","1","15.4","12.3500510204082","686.111111111111","56.7857142857143"
"3948","3948","0.666666666666667","402","4","3.9","0.0561808510638298","201","51"
"3949","3949","0.75","2158","1","3.46666666666667","1.378625","269.75","29.625"
"3950","3950","0.588235294117647","21519","1","22.1","15.6277431192661","1344.9375","52.5882352941176"
"3951","3951","0.733333333333333","6511","1","17.6784090909091","19.2842121212121","434.066666666667","46.2"
"3952","3952","0.2","13914","9","2.93913043478261","4.59135942028986","1391.4","89.1"
"3953","3953","0.473684210526316","15863","1","8.32048929663609","8.04983486238532","933.117647058824","57.9473684210526"
"3954","3954","0.75","2037","7","4","8.758","509.25","54"
"3955","3955","0.75","2251","6","4.4","12.0884857142857","562.75","66"
"3956","3956","0.625","25995","1","4.10587931257268","0.161095748804755","1130.21739130435","57.625"
"3957","3957","0.875","3171","1","3.29430894308943","0.697585365853658","396.375","40.875"
"3958","3958","1","1127","7","3.6","0.612791208791209","375.666666666667","41"
"3959","3959","1","758","6","3.3","2.34723255813954","252.666666666667","28"
"3960","3960","","454","","","","151.333333333333","19"
"3961","3961","0.285714285714286","6090","1","7","0.286357142857143","870","70.2857142857143"
"3962","3962","0.7","4930","1","5.91428571428571","10.0587428571429","547.777777777778","52.8"
"3963","3963","1","4617","4","9.1","2.94338834951456","659.571428571429","59.5714285714286"
"3964","3964","0.4","9620","4","2.98826401446655","0.434560578661844","1924","79.8"
"3965","3965","0.222222222222222","6642","4","","","738","69.6666666666667"
"3966","3966","0.857142857142857","3981","3","2.91732431416761","0.45575817361894","568.714285714286","38.1428571428571"
"3967","3967","0.714285714285714","2447","3","1.75","0.997378531073446","349.571428571429","41.5714285714286"
"3968","3968","0.571428571428571","11023","1","4.84284750337382","0.43119028340081","847.923076923077","41.3571428571429"
"3969","3969","1","2714","7","2.18716730038023","0.337946768060837","387.714285714286","42.4285714285714"
"3970","3970","0.5","582","1","2.33333333333333","0.0733833333333333","291","12"
"3971","3971","1","1614","6","","","403.5","45"
"3972","3972","0.5","7947","11","3.36260162601626","1.15242572062084","993.375","74.625"
"3973","3973","0.3","9356","0","","","935.6","68.1"
"3974","3974","0.625","8146","1","4.51208139041967","2.14032640949555","509.125","42"
"3975","3975","0.777777777777778","2295","1","6.50172413793104","7.87953448275862","327.857142857143","24"
"3976","3976","0.333333333333333","576","8","","","288","22"
"3977","3977","1","1278","1","6.6","5.69603529411765","255.6","24.5"
"3978","3978","1","767","10","2.6","0.189272727272727","383.5","43.5"
"3979","3979","0.45","27870","1","3.20116420945602","1.82912574139976","1393.5","66.75"
"3980","3980","0.5","9301","0","5.33387096774194","6.88810080645161","775.083333333333","62.25"
"3981","3981","0.666666666666667","2687","14","2.45112781954887","2.6765037593985","447.833333333333","65"
"3982","3982","1","3075","7","4.11818181818182","2.42338383838384","512.5","51"
"3983","3983","1","1284","5","3.9","4.75574074074074","428","62"
"3984","3984","0.6","2272","3","2.0973731884058","0.115592391304348","454.4","48"
"3985","3985","0.25","1382","4","2.84615384615385","9.4734358974359","345.5","66"
"3986","3986","0.625","13036","5","5.47025264873676","2.25653545232274","814.75","60"
"3987","3987","0.6","4793","2","6.40963855421687","17.8005060240964","479.3","50.4"
"3988","3988","0.6","6624","1","3.10616438356164","3.66843287671233","662.4","61.8"
"3989","3989","0.833333333333333","5876","3","4.70331125827815","6.11684105960265","489.666666666667","55.5"
"3990","3990","0.222222222222222","7450","4","","","413.888888888889","49.6666666666667"
"3991","3991","0.666666666666667","765","10","","","255","53"
"3992","3992","0.6","2254","4","3.142578125","0.9761328125","450.8","48.6"
"3993","3993","0.454545454545455","12027","0","5.92583602150538","2.11306989247312","1202.7","45.8181818181818"
"3994","3994","0.777777777777778","3509","2","3.51923076923077","1.03026923076923","389.888888888889","40"
"3995","3995","1","5762","3","2.12943925233645","0.855404984423676","823.142857142857","30"
"3996","3996","0.4","3457","10","2.23420221169036","0.0251800947867299","691.4","63.6"
"3997","3997","0.857142857142857","8029","8","2.01536430834213","1.65378669482577","1147","87.4285714285714"
"3998","3998","0.444444444444444","10917","7","5.14825174825175","3.36155244755245","1213","90"
"3999","3999","0.5","4874","18","3.41677852348993","0.862630872483221","812.333333333333","80.5"
"4000","4000","0.666666666666667","2435","2","","","487","33"
"4001","4001","1","75","1","3.6","6.6834375","75","9"
"4002","4002","0.538461538461538","13090","1","6.31079812206573","0.290892018779343","1090.83333333333","58.8461538461538"
"4003","4003","1","790","27","","","790","81"
"4004","4004","0.428571428571429","6028","1","2.80875995449374","0.954003412969283","1004.66666666667","57.4285714285714"
"4005","4005","0.75","633","1","","","211","21.75"
"4006","4006","0.6","1060","2","","","212","27.6"
"4007","4007","0.846153846153846","6276","1","7.15","22.9892419354839","523","46.1538461538462"
"4008","4008","0.833333333333333","20346","1","2.754585726639","0.791906802382597","1695.5","60.25"
"4009","4009","0.8","10586","10","2.13242630385488","0.0164353741496599","1058.6","78.6"
"4010","4010","0.75","3212","9","","","803","48.75"
"4011","4011","0.8","2437","9","2.01488095238095","0.712330357142857","487.4","52.8"
"4012","4012","0.8","1467","5","2.17486338797814","0.412032786885246","366.75","35.4"
"4013","4013","0.333333333333333","4323","0","4.04299065420561","2.26359501557632","720.5","52.5"
"4014","4014","0.5","6829","14","","","1707.25","66.75"
"4015","4015","0.526315789473684","14204","1","3.26168348380244","0.617659851301115","747.578947368421","57"
"4016","4016","0.615384615384615","5574","4","5.43908045977012","1.73070689655172","428.769230769231","41.5384615384615"
"4017","4017","0.4","12555","1","11.4736842105263","2.49433684210526","660.789473684211","65.4"
"4018","4018","1","981","4","2.2","0.850577777777778","490.5","51"
"4019","4019","0.625","8707","11","2.36986301369863","0.581698630136986","1088.375","83.25"
"4020","4020","0.666666666666667","1547","16","3.6","0.270828125","515.666666666667","43"
"4021","4021","0.777777777777778","5707","1","2.08165083135392","0.175992874109264","634.111111111111","52"
"4022","4022","1","3340","5","2.23242687747036","4.5464347826087","556.666666666667","56"
"4023","4023","1","897","6","1.428","0.323353333333333","448.5","25.5"
"4024","4024","1","627","4","2.53793103448276","1.55055172413793","156.75","18"
"4025","4025","0.615384615384615","14365","1","4.30936170212766","0.167493617021277","1105","64.1538461538462"
"4026","4026","0.307692307692308","5397","8","","","415.153846153846","30.9230769230769"
"4027","4027","1","760","1","1.67439024390244","0.607243902439024","380","28"
"4028","4028","1","165","7","","","165","21"
"4029","4029","0.5","8150","8","2.75","-0.0468320802005013","815","57.6"
"4030","4030","0.5","2136","5","2.67755102040816","1.67858163265306","534","54"
"4031","4031","1","574","20","","","574","60"
"4032","4032","0.571428571428571","2506","5","7","2.5997124600639","358","47.5714285714286"
"4033","4033","0.409090909090909","5199","2","8.97572964669739","9.45733179723502","288.833333333333","25.2272727272727"
"4034","4034","0.375","4907","1","5.10857142857143","0.919085714285714","613.375","28.125"
"4035","4035","1","507","5","","","253.5","28.5"
"4036","4036","1","548","19","","","548","57"
"4037","4037","0.6875","24044","0","20.8","5.639","1602.93333333333","39.5625"
"4038","4038","1","2379","19","","","1189.5","82.5"
"4039","4039","0.75","887","4","3.07692307692308","1.66122564102564","221.75","26.25"
"4040","4040","1","2475","4","3.9","0.710816666666667","825","65"
"4041","4041","0.583333333333333","7658","1","4.0079779917469","3.99458596973865","765.8","54.75"
"4042","4042","0.333333333333333","3590","1","","","448.75","23.6666666666667"
"4043","4043","0.5","2189","6","","","1094.5","63"
"4044","4044","1","944","32","","","944","96"
"4045","4045","0.769230769230769","10449","1","2.72793311403509","0.286052631578947","803.769230769231","57"
"4046","4046","0.4","11107","2","4.48484848484848","15.6536090909091","1110.7","56.7"
"4047","4047","0.8","929","2","1.88095238095238","0.362457142857143","232.25","19.2"
"4048","4048","0.333333333333333","615","1","","0","307.5","36"
"4049","4049","0.7","3683","6","2.86335403726708","1.24271428571429","368.3","51"
"4050","4050","0.875","1940","5","4.4","0.821232142857143","242.5","25.5"
"4051","4051","0.272727272727273","2855","1","","","259.545454545455","24.2727272727273"
"4052","4052","0.75","6699","14","2.54444444444444","1.08061111111111","1674.75","88.5"
"4053","4053","0.666666666666667","603","3","","","150.75","30"
"4054","4054","0.2","4131","22","3.21034482758621","1.60544137931034","826.2","71.4"
"4055","4055","0.5625","7701","4","6.21239530988275","1.16397989949749","481.3125","38.8125"
"4056","4056","1","1448","5","1.92857142857143","0.8992","482.666666666667","51"
"4057","4057","0.533333333333333","3923","1","4.5462962962963","1.10469444444444","280.214285714286","24.8"
"4058","4058","0.333333333333333","4696","2","2.21","0.71148","939.2","61.5"
"4059","4059","0.428571428571429","17455","1","4.12755376344086","1.47887096774194","1246.78571428571","67.5"
"4060","4060","0.5","5622","1","","","1124.4","60"
"4061","4061","0.571428571428571","4755","3","3.85","0.10168","679.285714285714","54"
"4062","4062","0.7","4293","1","3.80596107055961","1.34747080291971","429.3","37.2"
"4063","4063","1","275","3","","","137.5","18"
"4064","4064","0.2","2916","2","","","729","63.6"
"4065","4065","0.454545454545455","8767","1","2.8995145631068","14.8082233009709","974.111111111111","54.8181818181818"
"4066","4066","0.615384615384615","2996","1","","","230.461538461538","25.1538461538462"
"4067","4067","1","216","1","2.6","0.0537555555555556","216","13.5"
"4068","4068","0.391304347826087","11405","0","23","58.7947931034483","543.095238095238","49.8260869565217"
"4069","4069","0.285714285714286","12729","2","","","909.214285714286","50.7857142857143"
"4070","4070","0.333333333333333","858","11","","","286","37"
"4071","4071","0.7","3208","1","11","4.798","401","31.5"
"4072","4072","0.9","4341","3","3.72672672672673","2.20987837837838","482.333333333333","46.8"
"4073","4073","0.4","2293","1","3.33018867924528","8.07320754716981","458.6","40.8"
"4074","4074","0.5","1331","16","1.32121212121212","0.127022727272727","665.5","66"
"4075","4075","0.666666666666667","984","10","3.95454545454546","0.0297090909090909","328","42"
"4076","4076","0.857142857142857","3265","1","","","466.428571428571","40.2857142857143"
